modelo,marca,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,peso,gama_marca,segmento_comercial,pais_origen,precio_min,precio_max,categoria_material,gama_material,peso_relativo,aspect_ratio,area_aprox,densidad,ancho_total,montura_completa,es_unisex,color_basico,material_eco,precio_medio_marca,precio,log_precio
605 807 19 55,Marc Jacobs,Mujer,Pasta,Rectangulares,Montura completa,negro,M,55.0,19.0,145.0,175.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.3793103448275862,1045.0,0.1674641148325359,129.0,1,0,1,0,190.0,79.23,4.3848975097655645
744/G WTA 17 53,Marc Jacobs,Mujer,Metal/Pasta,Rectangulares,Montura completa,azul,M,53.0,17.0,145.0,170.0,premium,moda_premium,Estados Unidos,120.0,260.0,mezcla,media,medio,0.36551724137931035,901.0,0.18867924528301888,123.0,1,0,0,0,190.0,84.9,4.45318382899021
0JC3054U 5099 54,Jimmy Choo,Mujer,Acetato,Cuadradas,Montura completa,verde,M,54.0,16.0,140.0,290.0,lujo,moda_lujo,Reino Unido,210.0,420.0,acetato,media,ligero,0.38571428571428573,864.0,0.33564814814814814,124.0,1,0,0,0,315.0,159.9,5.080783053998338
LV 1059 CSA 19 53,Levi´s,Mujer,Metal,Redondas,Montura completa,negro,M,53.0,18.0,140.0,85.0,gama_media,moda_casual,Estados Unidos,60.0,120.0,metal,media_alta,medio,0.37857142857142856,954.0,0.08909853249475891,124.0,1,0,1,0,90.0,57.94,4.076519977309548
MJ 1055 R3T 21 50,Marc Jacobs,Mujer,Metal/Pasta,Redondas,Montura completa,azul,M,50.0,21.0,140.0,130.0,premium,moda_premium,Estados Unidos,120.0,260.0,mezcla,media,medio,0.35714285714285715,1050.0,0.12380952380952381,121.0,1,0,0,0,190.0,105.33,4.666547465662995
661 086 16 53,Marc Jacobs,Mujer,Pasta,Rectangulares,Montura completa,marron,S,53.0,16.0,140.0,175.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.37857142857142856,848.0,0.20636792452830188,122.0,1,0,1,0,190.0,62.95,4.158101528024852
855 WR7 21 50,Marc Jacobs,Mujer,Pasta,Cuadradas,Montura completa,negro,S,50.0,21.0,140.0,175.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.35714285714285715,1050.0,0.16666666666666666,121.0,1,0,1,0,190.0,155.9,5.055608659738987
874 RHL 09 61,Marc Jacobs,Hombre,Metal,Aviador,Montura completa,dorado,M,61.0,9.0,145.0,160.0,premium,moda_premium,Estados Unidos,120.0,260.0,metal,media_alta,medio,0.4206896551724138,549.0,0.29143897996357016,131.0,1,0,0,0,190.0,239.9,5.484381909620826
JC299 807 18 51,Jimmy Choo,Mujer,Pasta,Redondas,Montura completa,negro,M,51.0,18.0,145.0,150.0,lujo,moda_lujo,Reino Unido,210.0,420.0,acetato,media,ligero,0.35172413793103446,918.0,0.16339869281045752,120.0,1,0,1,0,315.0,122.06,4.812672041312344
LV 1010 J5G 17 56,Levi´s,Mujer,Metal,Cuadradas,Montura completa,dorado,M,56.0,17.0,145.0,100.0,gama_media,moda_casual,Estados Unidos,60.0,120.0,metal,media_alta,medio,0.38620689655172413,952.0,0.10504201680672269,129.0,1,0,0,0,90.0,68.99,4.248352374701448
662 807 16 53,Marc Jacobs,Mujer,Pasta,Cuadradas,Montura completa,negro,M,53.0,16.0,140.0,175.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.37857142857142856,848.0,0.20636792452830188,122.0,1,0,1,0,190.0,67.53,4.227271605597732
599 3LG 14 54,Marc Jacobs,Mujer,Pasta,Cat Eye,Montura completa,marron,S,54.0,14.0,140.0,160.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.38571428571428573,756.0,0.21164021164021163,122.0,1,0,1,0,190.0,60.26,4.115127101404629
656 10A 18 53,Marc Jacobs,Mujer,Metal/Pasta,Redondas,Montura completa,blanco,M,53.0,18.0,140.0,170.0,premium,moda_premium,Estados Unidos,120.0,260.0,mezcla,media,medio,0.37857142857142856,954.0,0.17819706498951782,124.0,1,0,0,0,190.0,100.24,4.617493935676923
656 807 18 53,Marc Jacobs,Mujer,Metal/Pasta,Redondas,Montura completa,negro,M,53.0,18.0,140.0,170.0,premium,moda_premium,Estados Unidos,120.0,260.0,mezcla,media,medio,0.37857142857142856,954.0,0.17819706498951782,124.0,1,0,1,0,190.0,105.33,4.666547465662995
661 C9A 16 53,Marc Jacobs,Mujer,Pasta,Rectangulares,Montura completa,rojo,S,53.0,16.0,140.0,175.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.37857142857142856,848.0,0.20636792452830188,122.0,1,0,0,0,190.0,67.25,4.223177434065069
595 OGA 16 54,Marc Jacobs,Mujer,Metal,Cuadradas,Montura completa,verde,M,54.0,16.0,140.0,160.0,premium,moda_premium,Estados Unidos,120.0,260.0,metal,media_alta,medio,0.38571428571428573,864.0,0.18518518518518517,124.0,1,0,0,0,190.0,77.78,4.36665915754276
LV 5012/CS ZI9 J9 53,Levi´s,Mujer,Eco-friendly,Cuadradas,Montura completa,verde,M,53.0,17.0,145.0,125.0,gama_media,moda_casual,Estados Unidos,60.0,120.0,otro,gama_media,medio,0.36551724137931035,901.0,0.13873473917869034,123.0,1,0,0,1,90.0,72.29,4.294424173937759
LV 1052 94B 21 51,Levi´s,Mujer,Metal/Pasta,Redondas,Montura completa,rosa,M,51.0,21.0,140.0,85.0,gama_media,moda_casual,Estados Unidos,60.0,120.0,mezcla,media,medio,0.36428571428571427,1071.0,0.07936507936507936,123.0,1,0,0,0,90.0,60.93,4.1260047149499695
MMI 0175 086 19 50,M Missoni,Mujer,Pasta,Cuadradas,Montura completa,marron,M,50.0,19.0,140.0,85.0,premium,moda_premium,Italia,150.0,290.0,acetato,media,ligero,0.35714285714285715,950.0,0.08947368421052632,119.0,1,0,1,0,220.0,59.49,4.102478062118823
709 YAP 15 54,Marc Jacobs,Mujer,Pasta,Cuadradas,Montura completa,marron,M,54.0,15.0,140.0,165.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.38571428571428573,810.0,0.2037037037037037,123.0,1,0,1,0,190.0,65.98,4.204394067366058
MJ 1060 MVU 15 52,Marc Jacobs,Mujer,Pasta,Cat Eye,Montura completa,azul,S,52.0,15.0,140.0,130.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.37142857142857144,780.0,0.16666666666666666,119.0,1,0,0,0,190.0,85.2,4.456670177669648
LV 5055 C9A 13 54,Levi´s,Mujer,Metal/Pasta,Rectangulares,Montura completa,rojo,M,54.0,13.0,145.0,85.0,gama_media,moda_casual,Estados Unidos,60.0,120.0,mezcla,media,medio,0.3724137931034483,702.0,0.12108262108262108,121.0,1,0,0,0,90.0,69.54,4.256179924807906
MM 5093/V 072 15 54,Max Mara,Mujer,Pasta,Cat Eye,Montura completa,blanco,M,54.0,15.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.38571428571428573,810.0,0.15432098765432098,123.0,1,0,0,0,260.0,68.99,4.248352374701448
MJ 1097 PJP 16 53,Marc Jacobs,Mujer,Pasta,Cuadradas,Montura completa,azul,M,53.0,16.0,140.0,125.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.37857142857142856,848.0,0.1474056603773585,122.0,1,0,0,0,190.0,91.74,4.529799878963315
MM5078/V 059 14 54,Max Mara,Mujer,Metal/Pasta,Redondas,Montura completa,marron,M,54.0,14.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,mezcla,media,medio,0.38571428571428573,756.0,0.16534391534391535,122.0,1,0,1,0,260.0,111.54,4.723308714005133
MM 5036/V 090 14 54,Max Mara,Mujer,Pasta,Cat Eye,Montura completa,negro,S,54.0,14.0,140.0,130.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.38571428571428573,756.0,0.17195767195767195,122.0,1,0,1,0,260.0,87.96,4.488186830502272
MO5144/V 090 18 51,Max&Co,Mujer,Pasta,Cuadradas,Montura completa,azul,M,51.0,18.0,145.0,65.0,gama_media,moda_casual,Italia,100.0,180.0,acetato,media,ligero,0.35172413793103446,918.0,0.07080610021786492,120.0,1,0,0,0,140.0,59.16,4.097007679641584
MJ 1103 EYR 17 55,Marc Jacobs,Mujer,Metal,Cuadradas,Montura completa,dorado,M,55.0,17.0,140.0,125.0,premium,moda_premium,Estados Unidos,120.0,260.0,metal,media_alta,medio,0.39285714285714285,935.0,0.13368983957219252,127.0,1,0,0,0,190.0,112.14,4.72862598991501
MM5078/V 001 14 54,Max Mara,Mujer,Metal/Pasta,Redondas,Montura completa,negro,M,54.0,14.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,mezcla,media,medio,0.38571428571428573,756.0,0.16534391534391535,122.0,1,0,1,0,260.0,104.1,4.6549122778829055
MM5032/V 045 15 54,Max Mara,Mujer,Pasta,Cat Eye,Montura completa,marron,M,54.0,15.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.38571428571428573,810.0,0.15432098765432098,123.0,1,0,1,0,260.0,76.64,4.35208275830081
MM 5184/V 052 14 52,Max Mara,Mujer,Pasta,Cuadradas,Montura completa,marron,M,52.0,14.0,140.0,160.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.37142857142857144,728.0,0.21978021978021978,118.0,1,0,1,0,260.0,123.9,4.827513417131532
MO5113/V 055 15 54,Max&Co,Mujer,Metal/Pasta,Rectangulares,Montura completa,marron,M,54.0,15.0,140.0,60.0,gama_media,moda_casual,Italia,100.0,180.0,mezcla,media,medio,0.38571428571428573,810.0,0.07407407407407407,123.0,1,0,1,0,140.0,57.94,4.076519977309548
MM 5023 001 16 55,Max Mara,Mujer,Pasta,Cuadradas,Montura completa,negro,M,55.0,16.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.39285714285714285,880.0,0.14204545454545456,126.0,1,0,1,0,260.0,73.01,4.304200219209375
MM 5036 066 14 54,Max Mara,Mujer,Pasta,Cat Eye,Montura completa,rojo,S,54.0,14.0,140.0,130.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.38571428571428573,756.0,0.17195767195767195,122.0,1,0,0,0,260.0,92.88,4.542017370982823
MM 1356 0UC 16 53,Max Mara,Mujer,Pasta,Rectangulares,Montura completa,rojo,M,53.0,16.0,145.0,40.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.36551724137931035,848.0,0.04716981132075472,122.0,1,0,0,0,260.0,92.0,4.532599493153256
MJ 1107 8XO 18 54,Marc Jacobs,Mujer,Pasta,Rectangulares,Montura completa,rosa,M,54.0,18.0,140.0,125.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.38571428571428573,972.0,0.1286008230452675,126.0,1,0,0,0,190.0,100.67,4.62173227428707
MM 5017 072 14 53,Max Mara,Mujer,Pasta,Cuadradas,Montura completa,marron,S,53.0,14.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.37857142857142856,742.0,0.16846361185983827,120.0,1,0,1,0,260.0,81.83,4.416790314610172
MM 5102 068 17 52,Max Mara,Mujer,Pasta,Redondas,Montura completa,rojo,M,52.0,17.0,140.0,135.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.37142857142857144,884.0,0.15271493212669685,121.0,1,0,0,0,260.0,74.82,4.328362110088189
MM 5007/V 66A 15 53,Max Mara,Mujer,Metal/Pasta,Cuadradas,Montura completa,rojo,M,53.0,15.0,145.0,125.0,premium,moda_premium,Italia,180.0,340.0,mezcla,media,medio,0.36551724137931035,795.0,0.15723270440251572,121.0,1,0,0,0,260.0,82.0,4.418840607796598
MJ 1096 PJP 17 54,Marc Jacobs,Mujer,Pasta,Cat Eye,Montura completa,azul,M,54.0,17.0,140.0,125.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.38571428571428573,918.0,0.13616557734204793,125.0,1,0,0,0,190.0,91.74,4.529799878963315
MM 1345 086 17 54,Max Mara,Mujer,Pasta,Cat Eye,Montura completa,marron,M,54.0,17.0,145.0,40.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.3724137931034483,918.0,0.04357298474945534,125.0,1,0,1,0,260.0,90.3,4.514150787600923
MJ 1084 A84 16 52,Marc Jacobs,Mujer,Pasta,Cuadradas,Montura completa,marron,S,52.0,16.0,140.0,175.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.37142857142857144,832.0,0.21033653846153846,120.0,1,0,1,0,190.0,79.44,4.387511564904451
MM 5135/V 092 17 53,Max Mara,Mujer,Pasta,Rectangulares,Montura completa,azul,M,53.0,17.0,140.0,130.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.37857142857142856,901.0,0.14428412874583796,123.0,1,0,0,0,260.0,77.94,4.368688070234701
MM 5050 059 15 54,Max Mara,Mujer,Metal/Pasta,Cuadradas,Montura completa,marron,M,54.0,15.0,135.0,125.0,premium,moda_premium,Italia,180.0,340.0,mezcla,media,medio,0.4,810.0,0.15432098765432098,123.0,1,0,1,0,260.0,106.85,4.680741372835166
MO5130/V 093 16 53,Max&Co,Mujer,Pasta,Cuadradas,Montura completa,verde,M,53.0,16.0,145.0,65.0,gama_media,moda_casual,Italia,100.0,180.0,acetato,media,ligero,0.36551724137931035,848.0,0.07665094339622641,122.0,1,0,0,0,140.0,60.99,4.126973081713828
MM 5094 090 17 52,Max Mara,Mujer,Pasta,Cat Eye,Montura completa,azul,M,52.0,17.0,140.0,155.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.37142857142857144,884.0,0.1753393665158371,121.0,1,0,0,0,260.0,80.58,4.401584133889412
MM 5105 028 17 56,Max Mara,Mujer,Metal,Rectangulares,Montura completa,azul,M,56.0,17.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,metal,media_alta,medio,0.4,952.0,0.13130252100840337,129.0,1,0,0,0,260.0,98.54,4.6005595734304086
MO5099/V 032 15 55,Max&Co,Mujer,Metal,Aviador,Montura completa,dorado,M,55.0,15.0,145.0,70.0,gama_media,moda_casual,Italia,100.0,180.0,metal,media_alta,medio,0.3793103448275862,825.0,0.08484848484848485,125.0,1,0,0,0,140.0,80.9,4.405498990859024
MM5144/V 001 15 54,Max Mara,Mujer,Metal/Pasta,Cuadradas,Montura completa,negro,M,54.0,15.0,135.0,130.0,premium,moda_premium,Italia,180.0,340.0,mezcla,media,medio,0.4,810.0,0.16049382716049382,123.0,1,0,1,0,260.0,101.93,4.6340491455384685
MM 5017 005 14 53,Max Mara,Mujer,Pasta,Cuadradas,Montura completa,negro,S,53.0,14.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.37857142857142856,742.0,0.16846361185983827,120.0,1,0,1,0,260.0,80.22,4.397161522258152
MJ 1093 EYR 18 55,Marc Jacobs,Mujer,Metal,Redondas,Montura completa,dorado,M,55.0,18.0,140.0,115.0,premium,moda_premium,Estados Unidos,120.0,260.0,metal,media_alta,medio,0.39285714285714285,990.0,0.11616161616161616,128.0,1,0,0,0,190.0,115.44,4.757376118877422
MM 5033 034 16 55,Max Mara,Mujer,Metal/Pasta,Cuadradas,Montura completa,dorado,M,55.0,16.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,mezcla,media,medio,0.39285714285714285,880.0,0.14204545454545456,126.0,1,0,0,0,260.0,95.13,4.565701442077724
MO5143/V 075 16 52,Max&Co,Mujer,Pasta,Cat Eye,Montura completa,rojo,M,52.0,16.0,145.0,65.0,gama_media,moda_casual,Italia,100.0,180.0,acetato,media,ligero,0.3586206896551724,832.0,0.078125,120.0,1,0,0,0,140.0,59.16,4.097007679641584
MM 5115 001 16 52,Max Mara,Mujer,Pasta,Cuadradas,Montura completa,negro,S,52.0,16.0,140.0,150.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.37142857142857144,832.0,0.18028846153846154,120.0,1,0,1,0,260.0,85.33,4.4581771622474315
MM 5116 001 17 52,Max Mara,Mujer,Metal/Pasta,Redondas,Montura completa,negro,M,52.0,17.0,140.0,135.0,premium,moda_premium,Italia,180.0,340.0,mezcla,media,medio,0.37142857142857144,884.0,0.15271493212669685,121.0,1,0,1,0,260.0,98.54,4.6005595734304086
MM 5078 071 14 54,Max Mara,Mujer,Metal/Pasta,Redondas,Montura completa,rojo,M,54.0,14.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,mezcla,media,medio,0.38571428571428573,756.0,0.16534391534391535,122.0,1,0,0,0,260.0,103.78,4.651862913980073
MO5083/V 045 15 54,Max&Co,Mujer,Metal/Pasta,Rectangulares,Montura completa,otro,M,54.0,15.0,140.0,60.0,gama_media,moda_casual,Italia,100.0,180.0,mezcla,media,medio,0.38571428571428573,810.0,0.07407407407407407,123.0,1,0,0,0,140.0,54.77,4.021236090401462
MM 5036 66A 14 54,Max Mara,Mujer,Pasta,Cat Eye,Montura completa,rojo,S,54.0,14.0,140.0,130.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.38571428571428573,756.0,0.17195767195767195,122.0,1,0,0,0,260.0,89.53,4.505681287487349
MM 5023/V 090 16 55,Max Mara,Mujer,Pasta,Cuadradas,Montura completa,azul,M,55.0,16.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.39285714285714285,880.0,0.14204545454545456,126.0,1,0,0,0,260.0,71.33,4.28123898086119
MM 5114 001 16 54,Max Mara,Mujer,Pasta,Rectangulares,Montura completa,negro,M,54.0,16.0,140.0,130.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.38571428571428573,864.0,0.15046296296296297,124.0,1,0,1,0,260.0,76.26,4.347176357238135
MM 5070 001 14 54,Max Mara,Mujer,Metal/Pasta,Cat Eye,Montura completa,negro,M,54.0,14.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,mezcla,media,medio,0.38571428571428573,756.0,0.16534391534391535,122.0,1,0,1,0,260.0,99.82,4.6133367486544845
MM5070/V 066 14 54,Max Mara,Mujer,Metal/Pasta,Cat Eye,Montura completa,rojo,M,54.0,14.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,mezcla,media,medio,0.38571428571428573,756.0,0.16534391534391535,122.0,1,0,0,0,260.0,169.9,5.141078590121546
MM 5135 001 17 53,Max Mara,Mujer,Pasta,Rectangulares,Montura completa,negro,M,53.0,17.0,140.0,130.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.37857142857142856,901.0,0.14428412874583796,123.0,1,0,1,0,260.0,76.19,4.346269914961763
MJ 1097 LHF 16 53,Marc Jacobs,Mujer,Pasta,Cuadradas,Montura completa,rojo,M,53.0,16.0,140.0,125.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.37857142857142856,848.0,0.1474056603773585,122.0,1,0,0,0,190.0,86.08,4.466827236366346
MM 5017 001 14 53,Max Mara,Mujer,Pasta,Cuadradas,Montura completa,negro,S,53.0,14.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.37857142857142856,742.0,0.16846361185983827,120.0,1,0,1,0,260.0,94.43,4.558392994429163
MJ 1084 PJP 16 52,Marc Jacobs,Mujer,Pasta,Cuadradas,Montura completa,azul,S,52.0,16.0,140.0,175.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.37142857142857144,832.0,0.21033653846153846,120.0,1,0,0,0,190.0,82.44,4.424127810692517
MM 5093/V 068 15 54,Max Mara,Mujer,Pasta,Cat Eye,Montura completa,rojo,M,54.0,15.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.38571428571428573,810.0,0.15432098765432098,123.0,1,0,0,0,260.0,79.99,4.3943256902608985
MM 5106 032 16 55,Max Mara,Mujer,Metal,Rectangulares,Montura completa,rojo,M,55.0,16.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,metal,media_alta,medio,0.39285714285714285,880.0,0.14204545454545456,126.0,1,0,0,0,260.0,109.42,4.704291276855899
MM 5116 090 17 52,Max Mara,Mujer,Metal/Pasta,Redondas,Montura completa,negro,M,52.0,17.0,140.0,135.0,premium,moda_premium,Italia,180.0,340.0,mezcla,media,medio,0.37142857142857144,884.0,0.15271493212669685,121.0,1,0,1,0,260.0,96.53,4.580160022983923
MO5134/V 042 16 53,Max&Co,Mujer,Metal/Pasta,Cat Eye,Montura completa,otro,M,53.0,16.0,140.0,65.0,gama_media,moda_casual,Italia,100.0,180.0,mezcla,media,medio,0.37857142857142856,848.0,0.07665094339622641,122.0,1,0,0,0,140.0,61.1,4.128745988939433
5946 107 19 47,Mexx,Niños,Metal,Redondas,Montura completa,verde,S,47.0,19.0,135.0,155.0,gama_media,moda_casual,Países Bajos,60.0,130.0,metal,media_alta,medio,0.34814814814814815,893.0,0.17357222844344905,113.0,1,0,0,0,95.0,63.23,4.162470391269701
MM 5161 056 17 53,Max Mara,Mujer,Pasta,Cat Eye,Montura completa,marron,M,53.0,17.0,140.0,155.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.37857142857142856,901.0,0.17203107658157601,123.0,1,0,1,0,260.0,136.9,4.926528784799256
5963 400 19 52,Mexx,Niños,Metal,Cuadradas,Montura completa,azul,M,52.0,19.0,135.0,150.0,gama_media,moda_casual,Países Bajos,60.0,130.0,metal,media_alta,medio,0.3851851851851852,988.0,0.15182186234817813,123.0,1,0,0,0,95.0,58.58,4.0873199472851365
2634 200 16 54,Mexx,Mujer,Pasta,Cuadradas,Montura completa,negro,M,54.0,16.0,140.0,165.0,gama_media,moda_casual,Países Bajos,60.0,130.0,acetato,media,ligero,0.38571428571428573,864.0,0.1909722222222222,124.0,1,0,1,0,95.0,129.9,4.874433672915854
2592 100 19 53,Mexx,Niños,Pasta,Redondas,Montura completa,negro,M,53.0,19.0,140.0,145.0,gama_media,moda_casual,Países Bajos,60.0,130.0,acetato,media,ligero,0.37857142857142856,1007.0,0.14399205561072492,125.0,1,0,1,0,95.0,46.79,3.866816412590067
2804 200 18 52,Mexx,Mujer,Metal,Redondas,Montura completa,morado,M,52.0,18.0,135.0,140.0,gama_media,moda_casual,Países Bajos,60.0,130.0,metal,media_alta,medio,0.3851851851851852,936.0,0.14957264957264957,122.0,1,0,0,0,95.0,119.9,4.794963757620747
MM 5142 001 15 52,Max Mara,Mujer,Pasta,Cat Eye,Montura completa,negro,M,52.0,15.0,140.0,140.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.37142857142857144,780.0,0.1794871794871795,119.0,1,0,1,0,260.0,88.44,4.493568009406789
Junior 5690 200 17 47,Mexx,Niños,Metal/Pasta,Cuadradas,Montura completa,azul,S,47.0,17.0,140.0,155.0,gama_media,moda_casual,Países Bajos,60.0,130.0,mezcla,media,medio,0.3357142857142857,799.0,0.1939924906132666,111.0,1,0,0,0,95.0,54.51,4.01656318470207
2826 100 20 52,Mexx,Mujer,Metal/Pasta,Cuadradas,Montura completa,negro,M,52.0,20.0,140.0,165.0,gama_media,moda_casual,Países Bajos,60.0,130.0,mezcla,media,medio,0.37142857142857144,1040.0,0.15865384615384615,124.0,1,0,1,0,95.0,129.9,4.874433672915854
5969 300 17 51,Mexx,Unisex,Metal,Rectangulares,Montura completa,verde,S,51.0,17.0,135.0,140.0,gama_media,moda_casual,Países Bajos,60.0,130.0,metal,media_alta,medio,0.37777777777777777,867.0,0.16147635524798154,119.0,1,1,0,0,95.0,99.99,4.6150215020384655
2618 400 17 52,Mexx,Mujer,Pasta,Cuadradas,Montura completa,marron,S,52.0,17.0,140.0,165.0,gama_media,moda_casual,Países Bajos,60.0,130.0,acetato,media,ligero,0.37142857142857144,884.0,0.18665158371040724,121.0,1,0,1,0,95.0,129.9,4.874433672915854
MM 5174 069 15 55,Max Mara,Mujer,Pasta,Cat Eye,Montura completa,rojo,M,55.0,15.0,135.0,155.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.4074074074074074,825.0,0.18787878787878787,125.0,1,0,0,0,260.0,185.9,5.230573714461517
2600 100 20 52,Mexx,Unisex,Pasta,Cuadradas,Montura completa,negro,M,52.0,20.0,145.0,155.0,gama_media,moda_casual,Países Bajos,60.0,130.0,acetato,media,ligero,0.3586206896551724,1040.0,0.14903846153846154,124.0,1,1,1,0,95.0,119.9,4.794963757620747
2836 300 19 53,Mexx,Mujer,Metal,Rectangulares,Montura al aire,plateado,S,53.0,19.0,140.0,130.0,gama_media,moda_casual,Países Bajos,60.0,130.0,metal,media_alta,medio,0.37857142857142856,1007.0,0.12909632571996027,125.0,0,0,0,0,95.0,139.9,4.948050418904635
2781 800 20 51,Mexx,Mujer,Metal,Redondas,Montura completa,rosa,M,51.0,20.0,135.0,150.0,gama_media,moda_casual,Países Bajos,60.0,130.0,metal,media_alta,medio,0.37777777777777777,1020.0,0.14705882352941177,122.0,1,0,0,0,95.0,119.9,4.794963757620747
5699 400 18 49,Mexx,Unisex,Pasta,Redondas,Montura completa,azul,S,49.0,18.0,140.0,150.0,gama_media,moda_casual,Países Bajos,60.0,130.0,acetato,media,ligero,0.35,882.0,0.17006802721088435,116.0,1,1,0,0,95.0,99.99,4.6150215020384655
5682 200 16 48,Mexx,Niños,Pasta,Cuadradas,Montura completa,azul,XS,48.0,16.0,135.0,155.0,gama_media,moda_casual,Países Bajos,60.0,130.0,acetato,media,ligero,0.35555555555555557,768.0,0.20182291666666666,112.0,1,0,0,0,95.0,54.77,4.021236090401462
